Date,SPX Return,Time to Maturity in Year,Delta,Implied Volatility Change
20170724,0.002923172,0.348,0.659328,-0.000465
20170724,0.002923172,0.46,0.749946,-0.000647
20170724,0.002923172,2.784,0.941563,-0.007968
20170724,0.002923172,0.096,0.708536,-0.001813
20170724,0.002923172,0.06,0.861305,-0.004317
20170724,0.002923172,0.712,0.373665,-0.001256
20170724,0.002923172,0.124,0.870548,-0.005104
20170724,0.002923172,3.512,0.744203,-0.001209
20170724,0.002923172,0.152,0.9036,-0.007657
20170724,0.002923172,0.208,0.075871,-0.001476
20170724,0.002923172,0.18,0.602983,-0.001449
20170724,0.002923172,3.512,0.773723,-0.000801
20170724,0.002923172,0.152,0.782893,-0.002031
20170724,0.002923172,0.116,0.493111,-0.001119
20170724,0.002923172,0.208,0.927093,-0.00582
20170724,0.002923172,0.348,0.928277,-0.007049
20170724,0.002923172,0.46,0.614123,-0.001236
20170724,0.002923172,0.208,0.801738,-0.001374
20170724,0.002923172,3.512,0.446968,-0.001309
20170724,0.002923172,0.096,0.917791,-0.010171
20170724,0.002923172,0.46,0.901141,-0.001935
20170724,0.002923172,0.712,0.667433,-0.000626
20170724,0.002923172,0.572,0.146852,-0.000997
20170724,0.002923172,2.784,0.901527,-0.003416
20170724,0.002923172,0.392,0.89264,-0.001968
20170724,0.002923172,0.46,0.712362,-0.000654
20170724,0.002923172,2.784,0.548563,-0.001513
20170724,0.002923172,0.136,0.622869,-0.001508
20170724,0.002923172,1.356,0.666405,-0.001154
20170724,0.002923172,0.08,0.883153,-0.005265
20170724,0.002923172,0.348,0.103617,-0.00071
20170724,0.002923172,1.3,0.933524,-0.004337
20170724,0.002923172,0.512,0.0523,-0.001089
20170724,0.002923172,0.572,0.757569,-0.000571
20170724,0.002923172,0.988,0.450179,-0.001255
20170724,0.002923172,0.124,0.41251,-0.001549
20170724,0.002923172,2.056,0.84815,-0.002439
20170724,0.002923172,0.46,0.48225,-0.000831
20170724,0.002923172,0.124,0.74341,-0.001877
20170724,0.002923172,0.088,0.884105,-0.007089
20170724,0.002923172,2.056,0.945085,-0.005981
20170724,0.002923172,2.056,0.294378,-0.001326
20170724,0.002923172,0.572,0.913533,-0.001665
20170724,0.002923172,0.392,0.480079,-0.00066
20170724,0.002923172,1.3,0.850599,-0.001939
20170724,0.002923172,1.3,0.646287,-0.001191
20170724,0.002923172,2.784,0.90581,-0.003683
20170724,0.002923172,3.512,0.429456,-0.00128
20170724,0.002923172,2.784,0.779071,-0.00269
20170724,0.002923172,3.512,0.924822,0.000999
20170724,0.002923172,0.08,0.180287,-0.002131
20170724,0.002923172,0.264,0.078122,-0.001091
20170724,0.002923172,0.348,0.879304,-0.001668
20170724,0.002923172,0.712,0.143216,-0.001488
20170724,0.002923172,2.056,0.856164,-0.002664
20170724,0.002923172,0.712,0.922526,-0.000297
20170724,0.002923172,1.3,0.770381,-0.001477
20170724,0.002923172,0.264,0.656464,-0.00111
20170724,0.002923172,0.208,0.888846,-0.003418
20170724,0.002923172,0.264,0.922199,-0.007829
20170724,0.002923172,0.08,0.383478,-0.000958
20170724,0.002923172,2.056,0.402717,-0.001398
20170724,0.002923172,0.348,0.829075,-0.000828
20170724,0.002923172,1.356,0.498623,-0.001142
20170724,0.002923172,0.264,0.80278,-0.001358
20170724,0.002923172,0.348,0.91602,-0.00277
20170724,0.002923172,3.512,0.733648,-0.001325
20170724,0.002923172,0.148,0.344454,-0.000892
20170724,0.002923172,2.056,0.890799,-0.002673
20170724,0.002923172,0.116,0.532228,-0.001207
20170724,0.002923172,0.208,0.872927,-0.003225
20170724,0.002923172,2.056,0.934101,-0.005089
20170724,0.002923172,0.264,0.870289,-0.003362
20170724,0.002923172,0.988,0.917068,-0.004345
20170724,0.002923172,0.108,0.698123,-0.00114
20170724,0.002923172,3.512,0.910567,0.000476
20170724,0.002923172,0.348,0.913599,-0.000833
20170724,0.002923172,0.124,0.904235,-0.007056
20170724,0.002923172,2.784,0.322778,-0.002257
20170724,0.002923172,0.572,0.78572,-0.000753
20170724,0.002923172,0.208,0.494053,-0.001488
20170724,0.002923172,0.348,0.459082,-0.000501
20170725,0.000282664,0.112,0.775093,-0.007197
20170725,0.000282664,0.176,0.928198,-0.009295
20170725,0.000282664,0.148,0.789631,-0.004774
20170725,0.000282664,0.076,0.850734,-0.011395
20170725,0.000282664,0.176,0.232115,-0.001874
20170725,0.000282664,2.052,0.35446,-0.001878
20170725,0.000282664,1.352,0.886307,-0.004021
20170725,0.000282664,0.26,0.922367,-0.009014
20170725,0.000282664,0.14,0.266957,-0.001929
20170725,0.000282664,0.148,0.845605,-0.006606
20170725,0.000282664,0.176,0.80773,-0.003871
20170725,0.000282664,0.148,0.742896,-0.003825
20170725,0.000282664,0.708,0.904646,-0.004514
20170725,0.000282664,0.12,0.291181,-0.002787
20170725,0.000282664,0.148,0.922593,-0.011048
20170725,0.000282664,0.144,0.901847,-0.008274
20170725,0.000282664,0.144,0.927185,-0.01027
20170725,0.000282664,0.176,0.474371,-0.002123
20170725,0.000282664,0.204,0.807895,-0.004448
20170725,0.000282664,0.508,0.131244,-0.000948
20170725,0.000282664,2.052,0.894865,-0.003904
20170725,0.000282664,0.932,0.410382,-0.001399
20170725,0.000282664,0.14,0.135652,-0.001619
20170725,0.000282664,0.112,0.883539,-0.010962
20170725,0.000282664,1.296,0.201847,-0.00078
20170725,0.000282664,0.12,0.858157,-0.009024
20170725,0.000282664,0.456,0.764838,-0.002226
20170725,0.000282664,1.296,0.472094,-0.001715
20170725,0.000282664,0.148,0.836017,-0.006247
20170725,0.000282664,0.12,0.335178,-0.002664
20170725,0.000282664,0.092,0.260951,-0.002957
20170725,0.000282664,0.148,0.508386,-0.002798
20170725,0.000282664,1.296,0.679519,-0.002149
20170725,0.000282664,0.568,0.563325,-0.001768
20170725,0.000282664,0.344,0.233835,-0.001107
20170725,0.000282664,0.344,0.158769,-0.000839
20170725,0.000282664,0.092,0.464545,-0.00373
20170725,0.000282664,0.708,0.919197,-0.006924
20170725,0.000282664,0.092,0.814659,-0.009044
20170725,0.000282664,2.052,0.247128,-0.002038
20170725,0.000282664,0.056,0.388712,-0.004071
20170725,0.000282664,0.056,0.823107,-0.009496
20170725,0.000282664,3.508,0.48664,-0.001894
20170725,0.000282664,0.092,0.465102,-0.004081
20170725,0.000282664,0.568,0.738633,-0.002404
20170725,0.000282664,3.508,0.922838,-0.009839
20170725,0.000282664,0.176,0.506829,-0.00217
20170725,0.000282664,0.26,0.798785,-0.004749
20170725,0.000282664,2.78,0.927324,-0.008137
20170725,0.000282664,0.104,0.147532,-0.002363
20170725,0.000282664,0.344,0.918182,-0.005866
20170725,0.000282664,0.984,0.177946,-0.000817
20170725,0.000282664,0.26,0.927324,-0.00965
20170725,0.000282664,0.144,0.883703,-0.006953
20170725,0.000282664,2.052,0.852845,-0.004007
20170725,0.000282664,0.708,0.555329,-0.002219
20170725,0.000282664,0.344,0.19593,-0.001051
20170725,0.000282664,0.508,0.351003,-0.00146
20170725,0.000282664,0.144,0.92145,-0.011067
20170725,0.000282664,0.104,0.556445,-0.004561
20170725,0.000282664,0.148,0.355455,-0.001914
20170725,0.000282664,0.344,0.669932,-0.001617
20170725,0.000282664,0.508,0.92859,-0.007599
20170725,0.000282664,0.26,0.89354,-0.006024
20170725,0.000282664,0.112,0.086725,-0.001743
20170725,0.000282664,0.204,0.843413,-0.005103
20170725,0.000282664,0.932,0.853028,-0.002652
20170725,0.000282664,2.78,0.657031,-0.002448
20170725,0.000282664,3.508,0.840046,-0.004662
20170725,0.000282664,0.204,0.835277,-0.00487
20170725,0.000282664,1.352,0.907129,-0.004506
20170725,0.000282664,0.132,0.340932,-0.002211
20170725,0.000282664,1.296,0.655239,-0.002426
20170725,0.000282664,0.568,0.15515,-0.000392
20170725,0.000282664,0.204,0.910464,-0.007936
20170725,0.000282664,0.132,0.903767,-0.010777
20170725,0.000282664,0.456,0.882165,-0.003548
20170725,0.000282664,0.064,0.459377,-0.004864
20170725,0.000282664,0.12,0.849029,-0.008169
20170725,0.000282664,0.456,0.503269,-0.001824
20170725,0.000282664,0.204,0.115869,-0.00127
20170725,0.000282664,0.064,0.623359,-0.00671
20170725,0.000282664,0.144,0.890622,-0.00701
20170725,0.000282664,0.12,0.678559,-0.004305
20170725,0.000282664,0.984,0.909913,-0.003967
20170725,0.000282664,0.12,0.826559,-0.007482
20170725,0.000282664,0.14,0.229266,-0.002064
20170725,0.000282664,0.204,0.505818,-0.002699
20170725,0.000282664,1.296,0.923894,-0.004447
20170725,0.000282664,2.052,0.101581,-0.001726
20170725,0.000282664,0.624,0.783246,-0.002625
20170725,0.000282664,0.14,0.905064,-0.010609
20170725,0.000282664,0.148,0.072645,-0.000873
20170725,0.000282664,0.064,0.334287,-0.003769
20170725,0.000282664,0.076,0.756084,-0.007491
20170725,0.000282664,0.204,0.231414,-0.001933
20170725,0.000282664,0.568,0.503369,-0.001701
20170725,0.000282664,0.624,0.1254,-0.000874
20170725,0.000282664,2.052,0.742812,-0.002526
20170725,0.000282664,3.508,0.826348,-0.004401
20170726,-0.000972688,1.292,0.631209,-0.001194
20170726,-0.000972688,0.564,0.774545,-0.000729
20170726,-0.000972688,1.292,0.79688,-0.00169
20170726,-0.000972688,0.14,0.915369,0.003801
20170726,-0.000972688,0.14,0.796502,0.002326
20170726,-0.000972688,0.088,0.786123,0.00388
20170726,-0.000972688,0.34,0.945142,0.00344
20170726,-0.000972688,0.088,0.87937,0.005232
20170726,-0.000972688,0.34,0.31735,-0.000148
20170726,-0.000972688,0.34,0.948198,0.002849
20170726,-0.000972688,0.256,0.923849,0.002228
20170726,-0.000972688,0.34,0.877972,0.00168
20170726,-0.000972688,1.348,0.758557,-0.00097
20170726,-0.000972688,0.928,0.68894,-0.001033
20170726,-0.000972688,0.564,0.43689,-0.000846
20170726,-0.000972688,0.256,0.661873,0.001467
20170726,-0.000972688,0.452,0.829111,0.001444
20170726,-0.000972688,0.2,0.831381,0.002645
20170726,-0.000972688,0.2,0.68054,0.00152
20170726,-0.000972688,0.172,0.29666,0.000322
20170726,-0.000972688,0.108,0.94466,0.006213
20170726,-0.000972688,1.292,0.922132,-0.002568
20170726,-0.000972688,0.98,0.85629,-0.000351
20170726,-0.000972688,0.2,0.91232,0.002439
20170726,-0.000972688,1.292,0.745645,-0.001761
20170726,-0.000972688,2.048,0.856663,-0.000758
20170726,-0.000972688,3.504,0.918778,-0.006496
20170726,-0.000972688,0.98,0.365658,-0.001758
20170726,-0.000972688,0.62,0.305077,-0.001292
20170726,-0.000972688,0.2,0.350198,0.000726
20170726,-0.000972688,0.108,0.273496,0.000443
20170726,-0.000972688,0.116,0.558917,0.001525
20170726,-0.000972688,2.776,0.841973,-0.002329
20170726,-0.000972688,0.704,0.646179,-0.000934
20170726,-0.000972688,0.928,0.781527,-0.001422
20170726,-0.000972688,0.256,0.853066,0.002173
20170726,-0.000972688,0.452,0.945462,0.002308
20170726,-0.000972688,0.2,0.062561,-0.001437
20170726,-0.000972688,0.072,0.171874,0.000315
20170726,-0.000972688,0.928,0.764872,-0.00125
20170726,-0.000972688,0.256,0.181635,-0.000538
20170726,-0.000972688,0.128,0.626813,0.001175
20170726,-0.000972688,2.776,0.924736,-0.003677
20170726,-0.000972688,1.348,0.927516,-0.000807
20170726,-0.000972688,0.1,0.211692,0.000364
20170726,-0.000972688,0.256,0.611085,0.001212
20170726,-0.000972688,0.1,0.612693,0.002188
20170726,-0.000972688,0.504,0.721581,0.000638
20170726,-0.000972688,0.088,0.163708,0.000258
20170726,-0.000972688,0.128,0.429774,0.000599
20170726,-0.000972688,3.504,0.901301,-0.003521
20170726,-0.000972688,0.2,0.86631,0.002942
20170726,-0.000972688,0.1,0.520529,0.002009
20170726,-0.000972688,0.172,0.166578,-0.000166
20170726,-0.000972688,0.564,0.802117,-0.000296
20170726,-0.000972688,3.504,0.780325,-0.001599
20170726,-0.000972688,0.452,0.337214,-0.000636
20170726,-0.000972688,0.172,0.654088,0.001687
20170726,-0.000972688,2.776,0.387839,-0.002599
20170726,-0.000972688,0.06,0.395389,0.002897
20170726,-0.000972688,0.452,0.802313,0.001437
20170726,-0.000972688,0.1,0.881024,0.004181
20170726,-0.000972688,0.256,0.869876,0.00227
20170726,-0.000972688,0.34,0.15751,-0.000796
20170726,-0.000972688,2.776,0.625462,-0.001866
20170726,-0.000972688,0.2,0.615591,0.001806
20170726,-0.000972688,0.1,0.837519,0.003571
20170726,-0.000972688,0.136,0.222712,-5.70E-05
20170726,-0.000972688,2.776,0.849661,-0.002412
20170726,-0.000972688,2.048,0.242176,-0.002512
20170726,-0.000972688,0.116,0.874111,0.004099
20170726,-0.000972688,1.292,0.573135,-0.001469
20170726,-0.000972688,0.172,0.086341,-0.000585
20170726,-0.000972688,0.136,0.786346,0.002412
20170726,-0.000972688,0.136,0.679077,0.001655
20170726,-0.000972688,0.34,0.804386,0.001276
20170726,-0.000972688,0.928,0.2545,-0.002055
20170726,-0.000972688,0.704,0.850834,-0.000888
20170726,-0.000972688,0.088,0.659957,0.003024
20170726,-0.000972688,0.2,0.44844,0.001282
20170726,-0.000972688,0.08,0.915222,0.007211
20170726,-0.000972688,0.564,0.905967,0.000657
20170726,-0.000972688,0.116,0.863433,0.004079
20170726,-0.000972688,3.504,0.836661,-0.001963
20170726,-0.000972688,2.048,0.7592,-0.001638
20170726,-0.000972688,0.928,0.913834,-0.000367
20170726,-0.000972688,0.1,0.689244,0.002486
20170726,-0.000972688,0.384,0.785811,0.001563
20170726,-0.000972688,0.564,0.217005,-0.001273
20170726,-0.000972688,0.116,0.931257,0.006002
20170726,-0.000972688,0.34,0.739749,0.001242
20170726,-0.000972688,0.172,0.120525,-0.000595
20170726,-0.000972688,0.504,0.917622,0.001127
20170726,-0.000972688,1.292,0.726111,-0.001009
20170726,-0.000972688,0.2,0.916995,0.003227
20170726,-0.000972688,1.292,0.94111,-0.003577
20170726,-0.000972688,0.172,0.677051,0.001909
20170726,-0.000972688,0.172,0.602529,0.00154
20170726,-0.000972688,2.776,0.688044,-0.001816
20170726,-0.000972688,0.256,0.074751,-0.001377
20170727,-0.001341115,1.344,0.432326,0.001425
20170727,-0.001341115,0.976,0.733076,0.002887
20170727,-0.001341115,2.044,0.773037,0.002126
20170727,-0.001341115,0.252,0.933843,0.009143
20170727,-0.001341115,0.448,0.942643,0.008703
20170727,-0.001341115,2.044,0.374263,0.001151
20170727,-0.001341115,0.616,0.163868,0.001133
20170727,-0.001341115,0.112,0.729745,0.004295
20170727,-0.001341115,0.104,0.922681,0.010712
20170727,-0.001341115,0.132,0.735208,0.004805
20170727,-0.001341115,0.196,0.937983,0.010884
20170727,-0.001341115,0.224,0.812855,0.0056
20170727,-0.001341115,0.252,0.938416,0.009348
20170727,-0.001341115,0.132,0.604095,0.002999
20170727,-0.001341115,0.56,0.916122,0.005252
20170727,-0.001341115,0.084,0.062522,0.002331
20170727,-0.001341115,0.14,0.181741,0.000633
20170727,-0.001341115,0.616,0.892462,0.005331
20170727,-0.001341115,0.068,0.655244,0.000972
20170727,-0.001341115,0.084,0.33214,0.000384
20170727,-0.001341115,1.344,0.276659,0.001059
20170727,-0.001341115,0.224,0.933297,0.008797
20170727,-0.001341115,0.924,0.622537,0.002048
20170727,-0.001341115,0.112,0.405415,0.001237
20170727,-0.001341115,0.168,0.053271,0.002042
20170727,-0.001341115,0.616,0.728348,0.00314
20170727,-0.001341115,0.924,0.941011,0.007632
20170727,-0.001341115,0.224,0.61076,0.003319
20170727,-0.001341115,3.5,0.87574,0.004537
20170727,-0.001341115,0.196,0.577935,0.002857
20170727,-0.001341115,0.336,0.069757,0.002173
20170727,-0.001341115,0.7,0.189059,0.001289
20170727,-0.001341115,0.616,0.91369,0.006126
20170727,-0.001341115,0.136,0.332297,0.000721
20170727,-0.001341115,0.124,0.938008,0.012274
20170727,-0.001341115,0.616,0.879533,0.004796
20170727,-0.001341115,0.336,0.07168,0.001694
20170727,-0.001341115,0.084,0.280611,0.000655
20170727,-0.001341115,0.196,0.85777,0.005559
20170727,-0.001341115,0.448,0.933809,0.007667
20170727,-0.001341115,0.124,0.928886,0.011438
20170727,-0.001341115,0.336,0.9175,0.007181
20170727,-0.001341115,0.196,0.720779,0.004502
20170727,-0.001341115,0.068,0.696858,0.001987
20170727,-0.001341115,0.224,0.092624,0.001967
20170727,-0.001341115,0.196,0.804557,0.005515
20170727,-0.001341115,0.168,0.279978,0.001239
20170727,-0.001341115,1.288,0.850484,0.003104
20170727,-0.001341115,0.336,0.307713,0.002161
20170727,-0.001341115,2.772,0.31609,0.001247
20170727,-0.001341115,0.056,0.779866,0.00285
20170727,-0.001341115,0.336,0.584095,0.003234
20170727,-0.001341115,1.344,0.775099,0.002855
20170727,-0.001341115,0.084,0.810175,0.005972
20170727,-0.001341115,0.084,0.711932,0.003548
20170727,-0.001341115,0.224,0.107179,0.001949
20170727,-0.001341115,0.084,0.595794,0.001714
20170727,-0.001341115,0.196,0.871019,0.007252
20170727,-0.001341115,2.772,0.941813,0.011477
20170727,-0.001341115,0.196,0.240265,0.001793
20170727,-0.001341115,0.924,0.715315,0.002321
20170727,-0.001341115,1.288,0.466993,0.001795
20170727,-0.001341115,0.336,0.702839,0.003508
20170727,-0.001341115,0.132,0.57058,0.002731
20170727,-0.001341115,3.5,0.918905,0.009673
20170727,-0.001341115,0.136,0.86916,0.008216
20170727,-0.001341115,0.084,0.548857,0.001194
20170727,-0.001341115,1.288,0.157902,0.000677
20170727,-0.001341115,0.196,0.831243,0.006079
20170727,-0.001341115,0.132,0.413862,0.001025
20170727,-0.001341115,1.288,0.92797,0.004523
20170727,-0.001341115,3.5,0.932637,0.011978
20170727,-0.001341115,2.044,0.899029,0.003576
20170727,-0.001341115,0.096,0.545035,0.001678
20170727,-0.001341115,0.14,0.680669,0.004052
20170727,-0.001341115,0.068,0.249645,-0.001274
20170727,-0.001341115,0.124,0.799692,0.006177
20170727,-0.001341115,1.288,0.879719,0.003052
20170727,-0.001341115,0.448,0.924471,0.007309
20170727,-0.001341115,0.252,0.636213,0.003678
20170727,-0.001341115,0.336,0.918154,0.006198
20170727,-0.001341115,0.068,0.373482,-0.001389
20170727,-0.001341115,3.5,0.824737,0.003788
20170727,-0.001341115,0.136,0.826648,0.006828
20170727,-0.001341115,1.288,0.911579,0.004371
20170727,-0.001341115,0.132,0.327043,0.000848
20170727,-0.001341115,0.068,0.816289,0.004637
20170727,-0.001341115,0.096,0.115504,0.001059
20170727,-0.001341115,1.288,0.503511,0.001659
20170727,-0.001341115,0.336,0.931765,0.007301
20170727,-0.001341115,0.14,0.6282,0.003253
20170727,-0.001341115,3.5,0.427836,0.001014
20170727,-0.001341115,0.224,0.924506,0.008245
20170727,-0.001341115,2.044,0.899335,0.003472
20170727,-0.001341115,0.224,0.2995,0.002023
20170727,-0.001341115,0.084,0.673899,0.003386
20170727,-0.001341115,1.288,0.929243,0.00535
20170727,-0.001341115,0.336,0.655492,0.003287
20170727,-0.001341115,0.336,0.912235,0.006797
20170727,-0.001341115,0.096,0.820923,0.006371
20170728,-0.000728146,0.132,0.942733,0.010654
20170728,-0.000728146,1.284,0.720687,0.000261
20170728,-0.000728146,2.04,0.836114,0.000823
20170728,-0.000728146,1.284,0.155794,0.000736
20170728,-0.000728146,0.248,0.94198,0.007462
20170728,-0.000728146,0.132,0.705908,0.001168
20170728,-0.000728146,0.152,0.94464,0.002608
20170728,-0.000728146,0.332,0.863939,0.001626
20170728,-0.000728146,0.132,0.927273,0.003151
20170728,-0.000728146,0.1,0.946525,0.014825
20170728,-0.000728146,0.152,0.730975,0.000827
20170728,-0.000728146,1.284,0.698489,-4.20E-05
20170728,-0.000728146,0.064,0.938483,0.021698
20170728,-0.000728146,0.192,0.684819,-0.00015
20170728,-0.000728146,0.08,0.092601,0.002254
20170728,-0.000728146,0.332,0.884617,0.000845
20170728,-0.000728146,0.136,0.941696,0.003644
20170728,-0.000728146,0.128,0.218089,0.000116
20170728,-0.000728146,0.22,0.942338,0.009032
20170728,-0.000728146,0.136,0.472482,0.000115
20170728,-0.000728146,3.496,0.154272,0.00115
20170728,-0.000728146,0.248,0.892105,0.00077
20170728,-0.000728146,2.04,0.947401,0.003524
20170728,-0.000728146,2.768,0.712274,0.00061
20170728,-0.000728146,0.108,0.936646,0.003512
20170728,-0.000728146,0.22,0.118237,0.001193
20170728,-0.000728146,0.332,0.934974,0.00322
20170728,-0.000728146,1.284,0.533425,9.30E-05
20170728,-0.000728146,2.768,0.880022,0.001619
20170728,-0.000728146,0.12,0.896862,0.002023
20170728,-0.000728146,0.696,0.911527,0.002171
20170728,-0.000728146,0.092,0.863848,0.00293
20170728,-0.000728146,2.768,0.762033,0.000743
20170728,-0.000728146,0.332,0.947136,0.003929
20170728,-0.000728146,0.22,0.695194,9.20E-05
20170728,-0.000728146,0.248,0.865759,0.000321
20170728,-0.000728146,3.496,0.934627,0.015547
20170728,-0.000728146,0.192,0.533347,-0.000157
20170728,-0.000728146,0.556,0.941186,0.001324
20170728,-0.000728146,0.072,0.945144,0.005617
20170728,-0.000728146,0.972,0.806335,0.000652
20170728,-0.000728146,2.04,0.505403,3.50E-05
20170728,-0.000728146,0.972,0.836593,0.000654
20170728,-0.000728146,0.332,0.925952,0.001427
20170728,-0.000728146,0.92,0.940094,0.003194
20170728,-0.000728146,0.496,0.488934,0.000192
20170728,-0.000728146,0.12,0.876399,0.001976
20170728,-0.000728146,1.284,0.918887,4.00E-06
20170728,-0.000728146,0.192,0.922659,0.001902
20170728,-0.000728146,0.152,0.930741,0.002126
20170728,-0.000728146,0.164,0.663653,0.000351
20170728,-0.000728146,0.136,0.91107,0.002574
20170728,-0.000728146,0.556,0.061786,0.00097
20170728,-0.000728146,2.04,0.479956,0.000256
20170728,-0.000728146,0.132,0.391393,0.000379
20170728,-0.000728146,2.04,0.816204,0.000742
20170728,-0.000728146,0.072,0.949278,0.017651
